ve_num,ve_type,ve_make,ve_year
15413,other bus,HONDA,2000.0
15414,passenger car,UD,1996.0
15415,truck or truck tractor,BMW,1998.0
15416,,CHRYSLER,1962.0
15417,moped,DODGE,2001.0
15418,motorcycle or scooter,INFINITI,2000.0
15419,,VANCO,2002.0
15420,pickup or panel truck,JAGUAR,1988.0
15421,other bus,NISSAN,1993.0
15422,passenger car,KENWORTH,1988.0
15423,,AMERICAN MOTORS (AMC),2003.0
15424,motorcycle or scooter,,1985.0
15425,truck or truck tractor with trailer,,1976.0
15426,,NISSAN,1980.0
15427,,HONDA,1978.0
15428,truck or truck tractor with trailer,OTHER - AUTO,1982.0
15429,passenger car,HONDA,1964.0
15430,pickup or panel truck,SUBARU,1985.0
15431,other bus,ACADIAN,1981.0
15432,truck or truck tractor with trailer,KENWORTH,1967.0
15433,pickup or panel truck,MISCELLANEOUS,1996.0
15434,truck or truck tractor,MISCELLANEOUS,1957.0
15435,passenger car,OTHER DOMESTICS,1992.0
15436,pickup or panel truck,OTHER FOREIGN,2002.0
15437,pickup or panel truck,WINNEBAGO,1974.0
15438,pickup or panel truck,LINCOLN,1992.0
15439,other vehicle,PLYMOUTH,1982.0
15440,motorcycle or scooter,LEXUS,2003.0
15441,pickup or panel truck with trailer,DATSUN/NISSAN,1990.0
15442,pickup or panel truck with trailer,CHRYSLER,1993.0
15443,schoolbus,,1990.0
15444,truck or truck tractor,INDIAN (MOTORCYCLE),2002.0
15445,passenger car with trailer,HYUNDAI,1998.0
15446,passenger car with trailer,OTHER - AUTO,2003.0
15447,other vehicle,HONDA,2004.0
15448,schoolbus,OLDSMOBILE,1985.0
15449,passenger car with trailer,GMC,2004.0
15450,emergency vehicle,MISCELLANEOUS,1977.0
15451,truck or truck tractor with trailer,MISCELLANEOUS,1969.0
15452,pickup or panel truck,OTHER DOMESTICS,1975.0
15453,truck or truck tractor with trailer,MISCELLANEOUS,1974.0
15454,pickup or panel truck,DATSUN/NISSAN,1972.0
15455,passenger car,AMERICAN MOTORS,1994.0
15456,emergency vehicle,NOT STATED,1999.0
15457,other vehicle,MISCELLANEOUS,1988.0
15458,truck or truck tractor with trailer,UD,1995.0
15459,passenger car with trailer,SUBARU,1995.0
15460,other bus,JAMEE,1979.0
15461,pickup or panel truck with trailer,OTHER - PICKUP,1985.0
15462,pickup or panel truck,OLDSMOBILE,2004.0
15463,,OTHER - PICKUP,1995.0
15464,passenger car,HINO,1997.0
15465,motorcycle or scooter,OTHER - MOTORCYCLE,1961.0
15466,pickup or panel truck with trailer,NISSAN,2004.0
15467,other bus,TOYOTA,2002.0
15468,passenger car,CROWN (BUS),2004.0
15469,pedestrian,VOLVO,
15470,pickup or panel truck with trailer,HONDA,1984.0
15471,pickup or panel truck with trailer,LEXUS,2002.0
15472,,OTHER - AUTO,1947.0
15473,emergency vehicle,SUZUKI,2002.0
15474,truck or truck tractor,LAND ROVER,1999.0
15475,other vehicle,OTHER - AUTO,1929.0
15476,pickup or panel truck,PETERBILT,2004.0
15477,truck or truck tractor,ACURA,1993.0
15478,passenger car,MACK,1989.0
15479,passenger car with trailer,STERLING,2001.0
15480,,TOYOTA,1964.0
15481,passenger car,WABASH,2004.0
15482,passenger car with trailer,HARLEY-DAVIDSON,1993.0
15483,pickup or panel truck with trailer,MACK,2004.0
15484,,LINCOLN,1967.0
15485,,OTHER - MOTORHOME,1987.0
15486,pickup or panel truck with trailer,DATSUN,1966.0
15487,other bus,CHRYSLER,2003.0
15488,pickup or panel truck,PLYMOUTH,1976.0
15489,moped,PUCH (MOPED),1980.0
15490,truck or truck tractor,INFINITI,1993.0
15491,passenger car,MASERATI,1986.0
15492,other vehicle,ITASCO,1977.0
15493,truck or truck tractor with trailer,STOUGHTON,2000.0
15494,passenger car,HONEY,2002.0
15495,other bus,OLDSMOBILE,1988.0
15496,,YAMAHA,1994.0
15497,passenger car,HONDA,1961.0
15498,truck or truck tractor,SUBARU,1991.0
15499,emergency vehicle,AMERICAN MOTORS (AMC),2002.0
15500,truck or truck tractor with trailer,MERCURY,1999.0
15501,passenger car,STUDEBAKER,1957.0
15502,truck or truck tractor,NAVISTAR,2000.0
15503,other vehicle,MONACO,1980.0
15504,pickup or panel truck,TIOGA,2004.0
15505,schoolbus,PLYMOUTH,1990.0
15506,truck or truck tractor,BUICK,1989.0
15507,emergency vehicle,,1989.0
15508,passenger car,YAMAHA,2003.0
15509,passenger car,DAIHATSU,2001.0
15510,other vehicle,HONEY,1987.0
15511,,PLYMOUTH,2004.0
15512,passenger car with trailer,SUZUKI,1986.0
15513,,UD,1993.0
15514,,TOYOTA,1974.0
15515,pickup or panel truck,PORSCHE,2004.0
15516,,HODAKA (MOTORCYCLE),2000.0
15517,motorcycle or scooter,JEEP,1978.0
15518,passenger car,TOYOTA,1947.0
15519,passenger car with trailer,HARLEY-DAVIDSON,2003.0
15520,,FLAIR,2000.0
15521,passenger car,PLYMOUTH,2005.0
15522,passenger car with trailer,TOYOTA,1977.0
15523,passenger car with trailer,CHRYSLER,2004.0
15524,,GRUMMAN,1980.0
15525,,OTHER - BUS,1983.0
15526,motorcycle or scooter,CHEVROLET,1984.0
15527,truck or truck tractor,LANDOLL,1998.0
15528,,NISSAN,1974.0
15529,,NISSAN,1979.0
15530,motorcycle or scooter,JEEP,2003.0
15531,passenger car,FERRARI,1967.0
15532,schoolbus,CROWN (BUS),1945.0
15533,passenger car,FERRARI,1989.0
15534,motorcycle or scooter,OTHER - PICKUP,
15535,other vehicle,HYUNDAI,2003.0
15536,passenger car with trailer,LINCOLN,
15537,other vehicle,PACE ARROW,1975.0
15538,pickup or panel truck with trailer,NISSAN,1969.0
15539,,AUDI,1985.0
15540,other vehicle,MARMON HARRINGTON,1991.0
15541,passenger car,ALFA GOLD,1985.0
15542,,FLAIR,1995.0
15543,motorcycle or scooter,MAZDA,2000.0
15544,motorcycle or scooter,OTHER - BUS,1999.0
15545,truck or truck tractor,HONDA,1987.0
15546,pickup or panel truck,KENWORTH,1986.0
15547,passenger car,DODGE,2005.0
15548,,KENWORTH,
15549,motorcycle or scooter,MAZDA,2003.0
15550,other vehicle,OTHER - MOTORHOME,1965.0
15551,other vehicle,ALFA GOLD,2003.0
15552,truck or truck tractor,DODGE,2004.0
15553,emergency vehicle,OTHER - TRUCK,2004.0
15554,other vehicle,OTHER - MOTORCYCLE,2000.0
15555,pickup or panel truck,,1963.0
15556,other bus,FORD,2004.0
15557,schoolbus,,1988.0
15558,,KAWASAKI,1989.0
15559,passenger car,FIAT,2002.0
15560,,CADILLAC,1975.0
15561,,DUCATI (MOTORCYCLE),2003.0
15562,passenger car with trailer,ACURA,1987.0
15563,other vehicle,HUMMER,2004.0
15564,emergency vehicle,MAZDA,2003.0
15565,motorcycle or scooter,MERCURY,1975.0
15566,truck or truck tractor with trailer,WABASH,2004.0
15567,pickup or panel truck,HODAKA (MOTORCYCLE),2001.0
15568,passenger car,CHEVROLET,1930.0
15569,,VOLVO,1971.0
15570,,MASERATI,2004.0
15571,,HARLEY-DAVIDSON,1976.0
15572,moped,HARLEY-DAVIDSON,2003.0
15573,,CROWN (BUS),1999.0
15574,,,1977.0
15575,other bus,SHASTA,1988.0
15576,,FORD,1931.0
15577,truck or truck tractor with trailer,ACADIAN,1994.0
15578,other bus,INDUSTRIAL & MUNICIPAL ENGRG,1995.0
15579,motorcycle or scooter,HODAKA (MOTORCYCLE),1990.0
15580,other vehicle,PACE ARROW,1991.0
15581,motorcycle or scooter,CHEVROLET,2004.0
15582,pickup or panel truck,MERCEDES-BENZ,1981.0
15583,,STRICKLAND,2000.0
15584,pickup or panel truck with trailer,FREIGHTLINER,2004.0
15585,,KENWORTH,2004.0
15586,,ALFA ROMERO,1994.0
15587,bicycle,MONACO,2003.0
15588,motorcycle or scooter,NISSAN,2004.0
15589,truck or truck tractor,LEXUS,1990.0
15590,truck or truck tractor,KIA,2003.0
15591,,VANCO,1999.0
15592,truck or truck tractor,MAZDA,2004.0
15593,other vehicle,SACHS (MOPED),2001.0
15594,passenger car,MERCURY,1950.0
15595,other vehicle,SIMCA,2002.0
15596,,HARLEY-DAVIDSON,1979.0
15597,passenger car with trailer,OLDSMOBILE,2001.0
15598,passenger car with trailer,LAND ROVER,1999.0
15599,other bus,GILLIG (BUS),2004.0
15600,,CHEVROLET,1961.0
15601,,VOLVO,1977.0
15602,moped,,2004.0
15603,schoolbus,,1996.0
15604,pickup or panel truck,VOLKSWAGEN,2004.0
15605,motorcycle or scooter,CHEVROLET,1965.0
15606,pickup or panel truck,VOLKSWAGEN,1967.0
15607,,PONTIAC,1976.0
15608,,MAZDA,1972.0
15609,,YAMAHA,1987.0
15610,pickup or panel truck,VOLVO,1982.0
15611,,CHRYSLER,1965.0
15612,passenger car,CHRYSLER,1949.0
15613,motorcycle or scooter,SUBARU,2000.0
15614,motorcycle or scooter,HODAKA (MOTORCYCLE),1992.0
15615,other bus,LINCOLN,1997.0
15616,truck or truck tractor,,1978.0
15617,other vehicle,CHRYSLER,1966.0
15618,truck or truck tractor with trailer,HEIL,1996.0
15619,passenger car,FLAIR,2003.0
15620,passenger car,OTHER - BUS,2004.0
15621,pickup or panel truck,HINO,1987.0
15622,,PACE ARROW,1983.0
15623,passenger car,OTHER - MOTORHOME,1989.0
15624,other vehicle,ACURA,1987.0
15625,other bus,WHITE,1994.0
15626,,SAAB,1987.0
15627,schoolbus,,2003.0
15628,truck or truck tractor,,1969.0
15629,,UD,1997.0
15630,emergency vehicle,ACADIAN,1997.0
15631,truck or truck tractor with trailer,TERBERG,1987.0
15632,passenger car,VOLKSWAGEN,2005.0
15633,pickup or panel truck,OTHER - AUTO,1950.0
15634,passenger car,KAWASAKI,1984.0
15635,,FIAT,1976.0
15636,pickup or panel truck,MAZDA,2004.0
15637,,CADILLAC,1967.0
15638,,CHEVROLET,1922.0
15639,schoolbus,GILLIG (BUS),1982.0
15640,passenger car,PORT,1991.0
15641,motorcycle or scooter,OTHER - AUTO,1976.0
15642,,DUCATI (MOTORCYCLE),1996.0
15643,other vehicle,WHITE GMC,1990.0
15644,passenger car,BLUEBIRD (BUS),2002.0
15645,passenger car,MONACO,1991.0
15646,,FIAT,1994.0
15647,,ACADIAN,1992.0
15648,other vehicle,FREIGHTLINER,2004.0
15649,,HARLEY-DAVIDSON,1991.0
15650,other bus,PETERBILT,2003.0
15651,emergency vehicle,MACK,2000.0
15652,other vehicle,ALLEGRO,1997.0
15653,,AUDI,1983.0
15654,pickup or panel truck with trailer,CHRYSLER,2001.0
15655,pickup or panel truck with trailer,INTERNATIONAL HARVESTER,1977.0
15656,,ALLEGRO,1995.0
15657,,MERCEDES-BENZ,1975.0
15658,pickup or panel truck,DATSUN,1963.0
15659,,DUCATI (MOTORCYCLE),1992.0
15660,truck or truck tractor,OTHER - AUTO,1985.0
15661,emergency vehicle,JEEP,1985.0
15662,schoolbus,GILLIG (BUS),1968.0
15663,passenger car,MONON,2003.0
15664,truck or truck tractor with trailer,CHEVROLET,1965.0
15665,passenger car with trailer,CHEVROLET,1957.0
15666,,MACK,1981.0
15667,,SUZUKI,1983.0
15668,,PONTIAC,1966.0
15669,,CROWN (BUS),1984.0
15670,pickup or panel truck,PORSCHE,1999.0
15671,,ROVER,2004.0
15672,,NISSAN,1970.0
15673,passenger car with trailer,PONTIAC,2003.0
15674,pickup or panel truck,WHITE,1970.0
15675,schoolbus,FERRARI,2002.0
15676,truck or truck tractor with trailer,SPCNS (SPL CONSTRUCTED VEH),2001.0
15677,pickup or panel truck with trailer,OTHER - TRUCK,1993.0
15678,emergency vehicle,OTHER - TRUCK,1949.0
15679,pickup or panel truck,JAMEE,1981.0
15680,truck or truck tractor,TERBERG,1994.0
15681,truck or truck tractor with trailer,WINNEBAGO,1995.0
15682,,TRIUMPH,2004.0
15683,emergency vehicle,FORD,1981.0
15684,,BMW,1975.0
15685,motorcycle or scooter,BULTACO (MOTORCYCLE),2003.0
15686,passenger car,ROOTIERS,1965.0
15687,truck or truck tractor,ACADIAN,1991.0
15688,,DODGE,1953.0
15689,truck or truck tractor with trailer,TOYOTA,1995.0
15690,truck or truck tractor,VOLKSWAGEN,1988.0
15691,,OTHER - MOTORHOME,1986.0
15692,passenger car,LEXUS,1976.0
15693,pickup or panel truck,PETERBILT,1983.0
15694,,INTERNATIONAL HARVESTER,2005.0
15695,other vehicle,HARLEY-DAVIDSON,1997.0
15696,passenger car,CHRYSLER,2005.0
15697,passenger car,OTHER - TRUCK,2005.0
15698,other bus,OTHER - AUTO,1972.0
15699,pickup or panel truck,OTHER - AUTO,2004.0
15700,,OTHER - PICKUP,1991.0
15701,other vehicle,VANCO,2001.0
15702,pickup or panel truck with trailer,LINCOLN,1993.0
15703,passenger car,LAND ROVER,1985.0
15704,,JAGUAR,1971.0
15705,,MITCHELL,1997.0
15706,pickup or panel truck,CHRYSLER,2004.0
15707,passenger car,STERLING,2004.0
15708,schoolbus,CROWN (BUS),1999.0
15709,pickup or panel truck with trailer,OTHER - MOTORCYCLE,2003.0
15710,truck or truck tractor,RAVENS,1985.0
15711,truck or truck tractor,FORD,1938.0
15712,passenger car,OLDSMOBILE,2005.0
15713,,WESTERN TRUCKS,1999.0
15714,pickup or panel truck,HINO,2005.0
15715,motorcycle or scooter,HONDA,1959.0
15716,passenger car with trailer,LEXUS,2004.0
15717,,BLUEBIRD (BUS),2002.0
15718,motorcycle or scooter,PONTIAC,1990.0
15719,motorcycle or scooter,KTM,2003.0
15720,truck or truck tractor,KIA,1995.0
15721,other vehicle,FLAIR,1996.0
15722,,PORSCHE,1975.0
15723,passenger car,CROWN (BUS),1999.0
15724,schoolbus,VOLKSWAGEN,1998.0
15725,pedestrian,PLYMOUTH,
15726,other vehicle,SPCNS (SPL CONSTRUCTED VEH),1998.0
15727,truck or truck tractor,STRICKLAND,1996.0
15728,,CHEVROLET,1948.0
15729,,INDIAN (MOTORCYCLE),2001.0
15730,truck or truck tractor with trailer,BUICK,1991.0
15731,passenger car,MISSISSIPPI,2003.0
15732,passenger car,OTHER - SCHOOL BUS,1966.0
15733,passenger car,FORD,1933.0
15734,,WINNEBAGO,
15735,,WHITE,1994.0
15736,motorcycle or scooter,CHRYSLER,1989.0
15737,moped,HARLEY-DAVIDSON,1991.0
15738,schoolbus,NISSAN,1987.0
15739,other bus,PETERBILT,1985.0
15740,,ROVER,1990.0
15741,emergency vehicle,HYUNDAI,2000.0
15742,schoolbus,CHEVROLET,2004.0
15743,passenger car with trailer,VOLVO,2003.0
15744,pickup or panel truck,OTHER - BUS,2003.0
15745,,BLUEBIRD (BUS),1995.0
15746,,OTHER - PICKUP,1997.0
15747,,VOLKSWAGEN,1950.0
15748,,OTHER - MOTORCYCLE,1968.0
15749,other bus,BOUNDER,2002.0
15750,schoolbus,CHEVROLET,1986.0
15751,passenger car,LANCIA,1981.0
15752,,WINNEBAGO,1994.0
15753,,CHRYSLER,1966.0
15754,truck or truck tractor,BUICK,2001.0
15755,truck or truck tractor,,2004.0
15756,passenger car,MG,1963.0
15757,motorcycle or scooter,DUCATI (MOTORCYCLE),1988.0
15758,moped,HONDA,1990.0
15759,pickup or panel truck,SAAB,1986.0
15760,passenger car,CHEVROLET,2005.0
15761,highway construction equipment,GMC,1984.0
15762,,TRIUMPH,2003.0
15763,,DODGE,2005.0
15764,truck or truck tractor with trailer,MERCEDES-BENZ,1996.0
15765,,NISSAN,2005.0
15766,passenger car with trailer,HUMMER,2004.0
15767,,WINNEBAGO,2000.0
15768,,DAIHATSU,1988.0
15769,truck or truck tractor,FORD,1959.0
15770,moped,CHRYSLER,1993.0
15771,other vehicle,MERCURY,1952.0
15772,,ALFA ROMERO,1961.0
15773,truck or truck tractor,OTHER - PICKUP,2001.0
15774,,KAWASAKI,1988.0
15775,,WHITE,2002.0
15776,other bus,CROWN (BUS),1959.0
15777,pickup or panel truck,DATSUN,1965.0
15778,motorcycle or scooter,VESPA,2004.0
15779,,ALFA ROMERO,1987.0
15780,,COMMERCIAL VEHICLES,1994.0
15781,highway construction equipment,COMMERCIAL VEHICLES,2001.0
15782,other vehicle,CADILLAC,1996.0
15783,,BUICK,1969.0
15784,bicycle,HUMMER,2001.0
15785,motorcycle or scooter,HODAKA (MOTORCYCLE),1994.0
15786,motorcycle or scooter,BLUEBIRD (BUS),2003.0
15787,truck or truck tractor,PANTERA,2003.0
15788,other bus,OTHER - TRUCK,1964.0
15789,other bus,CHAMPION,1994.0
15790,other bus,NISSAN,1994.0
15791,motorcycle or scooter,TRIUMPH,1954.0
15792,truck or truck tractor with trailer,LAND ROVER,1999.0
15793,truck or truck tractor,WHITE GMC,1984.0
15794,motorcycle or scooter,DODGE,1989.0
15795,truck or truck tractor with trailer,MITSUBISHI,1993.0
15796,motorcycle or scooter,ISUZU,
15797,schoolbus,,2004.0
15798,,AMERICAN MOTORS (AMC),1981.0
15799,passenger car,BENTLEY,2002.0
15800,truck or truck tractor with trailer,DURABILT,1997.0
15801,other vehicle,HONDA,1977.0
15802,bicycle,STERLING,
15803,,BLUEBIRD (BUS),1998.0
15804,,WESTERN TRUCKS,1987.0
15805,highway construction equipment,PETERBILT,1998.0
15806,highway construction equipment,TOYOTA,1980.0
15807,other bus,CADILLAC,2004.0
15808,pickup or panel truck,HARLEY-DAVIDSON,1999.0
15809,other bus,VOLVO,2000.0
15810,motorcycle or scooter,FORD,1983.0
15811,,YAMAHA,1924.0
15812,,ROVER,2000.0
15813,other vehicle,ALLEGRO,1982.0
15814,passenger car,FERRARI,2004.0
15815,motorcycle or scooter,MOTO GUZZI,2004.0
15816,motorcycle or scooter,LINCOLN,2003.0
15817,pickup or panel truck,MERCEDES-BENZ,1964.0
15818,other vehicle,ACADIAN,1984.0
15819,passenger car,HARLEY-DAVIDSON,1982.0
15820,motorcycle or scooter,PONTIAC,2003.0
15821,,ACURA,1981.0
15822,other bus,GMC,2004.0
15823,other bus,OTHER - MOPED,2001.0
15824,truck or truck tractor,WABASH,1997.0
15825,truck or truck tractor,ACADIAN,1976.0
15826,,LINCOLN,1977.0
15827,,ROLLS ROYCE,1982.0
15828,other vehicle,YAMAHA,1992.0
15829,truck or truck tractor with trailer,KAWASAKI,2005.0
15830,other vehicle,PACE ARROW,1995.0
15831,passenger car,INFINITI,1978.0
15832,motorcycle or scooter,CADILLAC,1999.0
15833,,AMERICAN LA FRANCE,2000.0
15834,,PLYMOUTH,1967.0
15835,other vehicle,BOUNDER,2003.0
15836,bicycle,NAVISTAR,
15837,motorcycle or scooter,SUZUKI,1971.0
15838,motorcycle or scooter,TRIUMPH,1968.0
15839,other vehicle,KENWORTH,1977.0
15840,other bus,MAZDA,1995.0
15841,truck or truck tractor,DODGE,1969.0
15842,passenger car,SPCNS (SPL CONSTRUCTED VEH),1967.0
15843,pickup or panel truck,YAMAHA,2000.0
15844,highway construction equipment,GMC,2003.0
15845,,KAWASAKI,1977.0
15846,,OTHER - PICKUP,2002.0
15847,passenger car with trailer,KIA,1995.0
15848,truck or truck tractor with trailer,AUTOCAR,1984.0
15849,,STERLING,2004.0
15850,,YAMAHA,1995.0
15851,passenger car,LOTUS,1993.0
15852,other bus,MAZDA,1994.0
15853,passenger car,SOUTHWIND,2002.0
15854,,HARLEY-DAVIDSON,1978.0
15855,passenger car,ACURA,1982.0
15856,bicycle,MAZDA,1989.0
15857,other vehicle,AMERICAN LA FRANCE,1997.0
15858,schoolbus,PONTIAC,1989.0
15859,other bus,NISSAN,1987.0
15860,,FORD,1941.0
15861,passenger car with trailer,OTHER - MOTORHOME,1984.0
15862,,NISSAN,1975.0
15863,,WHITE,1992.0
15864,passenger car,FERRARI,1968.0
15865,highway construction equipment,KAWASAKI,2002.0
15866,passenger car,DODGE,1934.0
15867,,BLUEBIRD (BUS),1985.0
15868,passenger car,CADILLAC,1947.0
15869,,WESTERN TRUCKS,1985.0
15870,passenger car,CROWN (BUS),2002.0
15871,other vehicle,BOUNDER,
15872,other bus,OTHER - MOTORHOME,1996.0
15873,other bus,WHITE,1987.0
15874,schoolbus,PONTIAC,2003.0
15875,,BMW,1977.0
15876,,MACK,2004.0
15877,other vehicle,MERCEDES-BENZ,1991.0
15878,truck or truck tractor with trailer,MERCEDES-BENZ,2004.0
15879,,DATSUN,1970.0
15880,truck or truck tractor,BMW,2003.0
15881,pickup or panel truck,DUCATI (MOTORCYCLE),2002.0
15882,,DUCATI (MOTORCYCLE),2000.0
15883,passenger car,ACADIAN,2004.0
15884,truck or truck tractor with trailer,MERCEDES-BENZ,1990.0
15885,highway construction equipment,OTHER - AUTO,1977.0
15886,truck or truck tractor,OSHKOSH,1988.0
15887,truck or truck tractor,OSHKOSH,1983.0
15888,other vehicle,GOLD RUSH,1998.0
15889,passenger car with trailer,VOLVO,1995.0
15890,passenger car with trailer,OLDSMOBILE,1999.0
15891,other vehicle,COACHMAN,2003.0
15892,,CHEVROLET,1946.0
15893,passenger car,VANCO,2004.0
15894,,HARLEY-DAVIDSON,1987.0
15895,pickup or panel truck,AUDI,1991.0
15896,pickup or panel truck,SUBARU,1992.0
15897,motorcycle or scooter,HUSQVARNA,1998.0
15898,,YAMAHA,
15899,pickup or panel truck,FREIGHTLINER,1984.0
15900,truck or truck tractor,WHITE GMC,1969.0
15901,,GMC,1958.0
15902,moped,TOYOTA,2003.0
15903,passenger car with trailer,HONDA,1980.0
15904,motorcycle or scooter,SPCNS (SPL CONSTRUCTED VEH),1956.0
15905,motorcycle or scooter,VOLVO,1985.0
15906,other vehicle,KAWASAKI,2001.0
15907,other vehicle,YAMAHA,1990.0
15908,other vehicle,JEEP,1960.0
15909,,PACE ARROW,2000.0
15910,,SUBARU,1983.0
15911,,DODGE,1964.0
15912,pickup or panel truck,DELOREAN,1998.0
15913,other vehicle,UD,1992.0
15914,schoolbus,LEXUS,1997.0
15915,truck or truck tractor with trailer,PETERBILT,2005.0
15916,pickup or panel truck with trailer,AMERICAN MOTORS (AMC),1984.0
15917,,DUCATI (MOTORCYCLE),1993.0
15918,,OTHER - MOTORHOME,2004.0
15919,moped,KAWASAKI,2001.0
15920,other vehicle,CHRYSLER,1989.0
15921,,THOMAS (BUS),1988.0
15922,moped,TOYOTA,1985.0
15923,passenger car with trailer,OLDSMOBILE,1959.0
15924,,ROVER,
15925,,AMERICAN MOTORS (AMC),2000.0
15926,schoolbus,CHRYSLER,
15927,moped,HYUNDAI,1999.0
15928,,WHITE,1981.0
15929,passenger car,ALFA ROMERO,1997.0
15930,highway construction equipment,KENWORTH,1994.0
15931,passenger car with trailer,CHRYSLER,1992.0
15932,,MERCURY,1971.0
15933,pickup or panel truck with trailer,OTHER - AUTO,1971.0
15934,other vehicle,GOLD RUSH,2001.0
15935,passenger car,TERBERG,1991.0
15936,,APOLLO,2002.0
15937,emergency vehicle,FERRARI,2002.0
15938,passenger car,SUZUKI,1984.0
15939,pickup or panel truck with trailer,PEUGEOT,1998.0
15940,motorcycle or scooter,DODGE,2004.0
15941,motorcycle or scooter,JEEP,2001.0
15942,,CHEVROLET,2005.0
15943,,CUSHMAN,1989.0
15944,,WINNEBAGO,1985.0
15945,,WHITE,1980.0
15946,pickup or panel truck,AUDI,1996.0
15947,passenger car,JEEP,1959.0
15948,,HONEY,1991.0
15949,,HONDA,1963.0
15950,,MAZDA,1973.0
15951,,DUCATI (MOTORCYCLE),2004.0
15952,other vehicle,BERTON,1991.0
